Case Status,Legislation,ICOCaseRef,Received Date,Received Year,Received FY,Received Qtr,Received FY Month,Completed Date,Completed Year,Completed FY,Completed Qtr,FY Completed Month,Sector,SubSector,Submitted About Account,Decision,DecisionDetail1,DecisionDetail2,ISCyberIncident
Completed,GDPR,IC-363057-W4G0,12/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,Health,General Practitioner,The Phoenix Practice,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,Hybrid,IC-361652-V7R5,07/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,Membership association,Clubs,The Siege Project ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Don't know
Completed,GDPR,IC-363941-T2K3,14/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,Legal,Legal professionals,Thp Solicitors Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363810-B3W5,14/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,"Finance, insurance and credit",Unassigned,UBP Private Debt ICAV,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354853-B8V1,10/01/2025,2025,2024/25,Q4,10-Jan,18/02/2025,2025,2024/25,Q4,11-Feb,Health,Secondary care,United Lincolnshire Hospitals NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363874-F2Q3,14/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,Land or property services,Building and property construction,Vertex Displays Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363812-K7M8,14/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,Education and childcare,Unassigned,Walmley Infant School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363970-R5Q0,14/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,Health,General Practitioner,Westongrove PMS Partnership ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-362883-Z1G0,12/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,Education and childcare,Maintained schools,YARDLEYS SCHOOL,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-357908-K6G6,22/01/2025,2025,2024/25,Q4,10-Jan,18/02/2025,2025,2024/25,Q4,11-Feb,Education and childcare,Maintained schools,Blacon High School,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-363516-W7F3,12/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,General business,Supplier of services,Control Risks Group Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-363688-S1N8,14/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,"Finance, insurance and credit",Financial services and advice,Creative Sector Services CIC,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-356680-H3N0,19/01/2025,2025,2024/25,Q4,10-Jan,18/02/2025,2025,2024/25,Q4,11-Feb,"Finance, insurance and credit",Financial services and advice,Insight Venture Management Uk Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-363434-Z0X9,13/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,General business,Business advice and consultancy,WMG Management Europe Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-363471-N8S8,13/02/2025,2025,2024/25,Q4,11-Feb,18/02/2025,2025,2024/25,Q4,11-Feb,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Wrexham County Borough Council,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-364085-Z7N0,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Charitable and voluntary,Local charities,AGE CONCERN BROMLEY,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363460-M8R9,13/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Social care,Residential care,Anavo Care (Surbiton) Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363787-P4Z9,17/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,"Finance, insurance and credit",Accountancy and Payroll,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-363543-D2K0,13/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Central Government,Public office holder,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-359285-M4Y9,28/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,Retail and manufacture,Supplier of services,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358165-C3H0,24/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,Land or property services,Estate agency / letting agency,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-364156-V3J4,18/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,General business,Supplier of services,Application Libro inc.,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-363641-N1B3,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Health,General Practitioner,Baildon Medical Practice,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-360608-Q4T2,31/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,Retail and manufacture,Supplier of services,Bold Veterinary Clinic Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Don't know
Completed,GDPR,IC-364302-N6T8,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Borough Council of Bolton,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364140-C9M9,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Education and childcare,Training Company,Captiva Learning Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364211-J7S3,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Justice,Police Forces,Chief Constable Cumbria Constabulary,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364184-F2D3,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,General business,Supplier of services,Civica UK,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364409-D4S1,18/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Education and childcare,Academy and Free Schools,Co-op Academies Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-364371-J5N4,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Health,Secondary care,Dartford and Gravesham NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-361619-N6S0,07/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Online Technology and Telecoms,Service providers,Database For Business Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364270-C9S3,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Derby City Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358701-Y2G7,24/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,Health,Secondary care,Dumfries & Galloway Health Board,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-322543-X6P8,26/07/2024,2024,2024/25,Q2,04-Jul,19/02/2025,2025,2024/25,Q4,11-Feb,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Durham County Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364213-J0B6,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Local government,Representative and arm's length bodies,Essex County Fire and Rescue Service,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364380-M4H4,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Health,General Practitioner,Garstang Medical Practice,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358325-M3D2,24/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,Legal,Legal professionals,Genesis Group Solutions Limted,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-364398-B2S8,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Local government,District Council,Harlow District Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363871-X5Y0,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,"Finance, insurance and credit",Financial services and advice,Houlihan Lokey UK Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358401-G9Q6,24/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,Retail and manufacture,Manufacturing,Huck Nets (UK) Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-364190-C4D9,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Retail and manufacture,Supplier of services,Independent Vetcare Limited ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-361617-M1B8,07/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Legal,Barristers,K C H Garden Square Barristers,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364131-T6K7,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Local government,County Council,Kent County Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364357-H5L6,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Social care,Residential care,Kids Inc Residential Services Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-360998-G8M7,03/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Local government,County Council,Leicestershire County Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-356345-Q8V3,16/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,General business,Supplier of services,Marketing VF Limited,Informal action taken,Unassigned,Unassigned,Yes
Completed,GDPR,IC-355264-M1Y1,13/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,Health,Secondary care,Midlands Partnership NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-360074-M8M5,31/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,"Finance, insurance and credit",Pensions,National Employment Savings Trust Corporation (NEST),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Don't know
Completed,GDPR,IC-363705-H8K5,13/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Membership association,Employment and Trade Unions,Nautilus International,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364346-L9K4,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Health,Public health,NHS England,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364101-N4T3,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Health,Secondary care,Royal Devon University Healthcare NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-361616-F3Y7,07/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Education and childcare,Academy and Free Schools,South Pennine Academies,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364113-R0P7,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Legal,Legal professionals,Stephens Scown LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364138-B6M8,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Education and childcare,Maintained schools,Stratton Primary School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363833-J1P1,17/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,"Finance, insurance and credit",Accountancy and Payroll,The JMH Partnership,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-364326-Z4J7,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,"Finance, insurance and credit",Pensions,TRUSTEES OF THE YULE CATTO GROUP RETIREMENT BENEFIT SCHEME,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364271-S7Q9,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Education and childcare,Higher education,University of Sunderland,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364144-T7L6,13/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Education and childcare,Private schools,West Heath 2000,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363887-F7Y0,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Health,Pharmacist,WESTON LTD,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364132-Q9Y1,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Social care,Residential care,Westward Care Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358666-N6T5,25/01/2025,2025,2024/25,Q4,10-Jan,19/02/2025,2025,2024/25,Q4,11-Feb,Retail and manufacture,Supplier of services,Withers Fruit Farm Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-364159-W1N1,18/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Transport and leisure,Haulage,XDP Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364395-D3X0,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Charitable and voluntary,Local charities,YMCA DownsLink Group,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-363946-X1C0,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Retail and manufacture,Supplier of goods,Asynt Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-363778-F4D2,17/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Retail and manufacture,Supplier of goods,Fashion Box UK Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-363971-H8B1,14/02/2025,2025,2024/25,Q4,11-Feb,19/02/2025,2025,2024/25,Q4,11-Feb,Membership association,Clubs,The Cavalry and Guards Club,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-364803-H2V6,18/02/2025,2025,2024/25,Q4,11-Feb,20/02/2025,2025,2024/25,Q4,11-Feb,Retail and manufacture,Supplier of goods,Aerotron Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-350294-R9F2,06/12/2024,2024,2024/25,Q3,09-Dec,20/02/2025,2025,2024/25,Q4,11-Feb,Legal,Legal professionals,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Don't know
Completed,GDPR,IC-364737-J4R5,17/02/2025,2025,2024/25,Q4,11-Feb,20/02/2025,2025,2024/25,Q4,11-Feb,Health,Private Healthcare providers,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364828-R5J5,17/02/2025,2025,2024/25,Q4,11-Feb,20/02/2025,2025,2024/25,Q4,11-Feb,Legal,Legal professionals,"Arthurs, Insaidoo & Asmah Ltd",Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
