Case Status,Legislation,ICOCaseRef,Received Datetime,Received Year,Received FY,Received Qtr,Received FY Month,Completed Date,Completed Year,Completed FY,Completed Qtr,FY Completed Month,Completed Financial Week,Sector,SubSector,Submitted About Account,Decision,DecisionDetail1,DecisionDetail2,ISCyberIncident
Completed,GDPR,IC-290548-B3J1,23/02/2024,2024,2023/24,Q4,11-Feb,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Banks and Building Societies,AIB Group (UK) plc,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-352469-D2M7,19/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Education and childcare,Private schools,Aurora FE Ltd - Aurora Beeches School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354254-T6W6,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Health,General Practitioner,Beacon Health Kensington (other trading name Edge Hill Health Limited),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-353437-B0Z7,03/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Health,Healthcare and pharmaceuticals,Cardiff & Vale University Local Health Board,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354020-M3Q2,07/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Justice,Police Forces,Chief Constable British Transport Police,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354160-F3D0,07/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Justice,Police Forces,Chief Constable Wiltshire Constabulary,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354229-K3J1,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,COASTAL ACADEMIES TRUST,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-346745-Z6Q8,26/11/2024,2024,2024/25,Q3,08-Nov,2025,2024/25,Q4,10-Jan,Central Government,Government Department,Department for Work and Pensions (DWP),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Not Provided,,
Completed,GDPR,IC-324445-T5P0,08/08/2024,2024,2024/25,Q2,05-Aug,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Insurance,Direct Line Insurance Group Plc,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-347594-Q3T1,29/11/2024,2024,2024/25,Q3,08-Nov,2025,2024/25,Q4,10-Jan,Education and childcare,Unassigned,Hethersett Woodside Primary & Nursery School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-304301-G6F1,01/05/2024,2024,2024/25,Q1,02-May,2025,2024/25,Q4,10-Jan,Local government,District Council,Huntingdonshire District Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-353527-T9B1,03/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Health,Private Healthcare providers,Hunton and Hutson Medical Aesthetics,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
Completed,GDPR,IC-351753-L4K3,17/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,JOHN FOWLERS LLP SOLICITORS,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-352395-T6J3,19/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Social care,Residential care,Keys Care Solutions Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-351941-L5N4,18/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Education and childcare,Maintained schools,Llantwit Major School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354073-V4V6,07/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Marches Family Network,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-336801-V2G9,07/10/2024,2024,2024/25,Q3,07-Oct,2025,2024/25,Q4,10-Jan,Education and childcare,Training Company,Mountain Training England,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-352381-P7F2,19/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Health,Unassigned,Newtown Surgery (D82007),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-308936-Q0T0,24/05/2024,2024,2024/25,Q1,02-May,2025,2024/25,Q4,10-Jan,Transport and leisure,Holiday providers and services,Palm trees travel,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-351653-F3Y8,17/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Transport and leisure,Accommodation providers,Park Plaza Hotels (UK) Services Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-313638-Z3B2,14/06/2024,2024,2024/25,Q1,03-Jun,2025,2024/25,Q4,10-Jan,Transport and leisure,Entertainment providers,Park Sports Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-352822-N3B7,20/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Justice,Probation,Parole Board for Scotland,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354141-C3K7,07/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Education and childcare,Maintained schools,Portway Junior School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354290-F2K1,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,S A Law LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-351031-T4F3,13/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Transport and leisure,Accommodation providers,Seibu Prince Hotels,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
Completed,GDPR,IC-354269-Q6S5,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Education and childcare,Private schools,Serenity School Eltham Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354276-W7G1,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Social Enterprise Kent CIC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354215-G0M5,07/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Local government,County Council,Somerset Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-350795-Y9V1,12/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Health,Healthcare and pharmaceuticals,South Downs Health And Care Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354188-D6P7,07/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Banks and Building Societies,State Bank Of India (UK) Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354261-T4J2,07/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of goods,Tesco Stores Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354192-C3R3,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,The Marlborough Science Academy Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354143-L4Q5,07/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Unassigned,Tiger Lion Financial Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-353496-T3V4,03/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Financial services and advice,Together Personal Finance Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-350255-X7R6,11/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Membership association,Employment and Trade Unions,Unison,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354233-F3K1,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,Unity Schools Partnership,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
Completed,GDPR,IC-352876-Z6S8,23/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,Watergrove Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-346368-R4K0,22/11/2024,2024,2024/25,Q3,08-Nov,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-348225-M4V8,03/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354234-M4Z6,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Accountancy and Payroll,WIS Accountancy Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-353525-B3S4,05/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,General business,Business advice and consultancy, DR Podcast Audio Factory Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-350544-M5H0,11/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Land or property services,Estate agency / letting agency,Arun Estate Agencies Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-351126-P7P3,13/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Accountancy and Payroll,Clear Start Accountants,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-353534-D3C1,05/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Online Technology and Telecoms,Unassigned,European Broadcaster Exchange (Ebx) Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-353953-S1B8,06/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Transport and leisure,Holiday providers and services,Hand Picked Hotels,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-353521-B3X8,05/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,General business,Unassigned,PubliEurope Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-350184-V0D2,10/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of goods,SEAT S.A.,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-350185-Z1D8,10/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,General business,Motor Trade,Skoda Auto,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-344255-F0W2,13/11/2024,2024,2024/25,Q3,08-Nov,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of goods,Sojitz Corporation of America,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-350240-M9W0,11/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Charitable and voluntary,National charities,Wessex Archaeology Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-344452-H0N5,14/11/2024,2024,2024/25,Q3,08-Nov,2025,2024/25,Q4,10-Jan,Online Technology and Telecoms,Software developers,Zello Inc,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-352583-M2W9,19/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Health,Private Healthcare providers,1st Enable Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354590-K3L0,09/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Health,General Practitioner,Affinity Care (Shipley Medical Practice),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-351073-Z8K1,13/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,Alpha Academies Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354570-R3X3,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Health,Public health,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-328882-S4T0,29/08/2024,2024,2024/25,Q2,05-Aug,2025,2024/25,Q4,10-Jan,Local government,District Council,Basildon Borough Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354574-L5Q2,09/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Health,General Practitioner,Bere Regis Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354596-M4J8,09/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,BG Solicitors LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354517-P4R9,09/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Health,Healthcare and pharmaceuticals,Boots The Chemists Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-338875-T0Z2,16/10/2024,2024,2024/25,Q3,07-Oct,2025,2024/25,Q4,10-Jan,Land or property services,Housing association,Cairn Housing Association,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-353013-Z5C9,23/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Transport and leisure,Holiday providers and services,Carnival Plc,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-352651-W7C3,20/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Ceredigion County Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-315278-Z5X6,24/06/2024,2024,2024/25,Q1,03-Jun,2025,2024/25,Q4,10-Jan,Local government,District Council,City of Lincoln Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354485-L0J2,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,GL11 Community Hub,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354424-Z8S0,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Great Minds Together Fics C.I.C,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-300209-V7K6,11/04/2024,2024,2024/25,Q1,01-Apr,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of services,HALLIBURTON MANAGEMENT LIMITED,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354379-N9K3,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Retail and manufacture,Manufacturing,Hitachi Rail Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-256234-N6H6,06/09/2023,2023,2023/24,Q2,06-Sep,2025,2024/25,Q4,10-Jan,Health,General Practitioner,Jubilee Street Practice,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-354467-K1W7,08/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Insolvency Practitioners,Leonard Curtis (UK) Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
Completed,GDPR,IC-354551-X1Y6,09/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,Land or property services,Estate agency / letting agency,Liverpool Property Hub LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-353321-H7T0,01/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Financial services and advice,London Financial Growth Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-351059-L8V1,13/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,10-Jan,Online Technology and Telecoms,Social media,Meta Platforms Inc,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-319335-J7X2,10/07/2024,2024,2024/25,Q2,04-Jul,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Milton Keynes Play Association,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
